Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-March-2019,722.00,738.40,719.75,732.20,730.780824831504731184,540668,7783,395109807.00,97572,18.05,18.65,10.20
6-March-2019,734.00,735.00,713.65,719.50,720.254041056240815781,538968,5266,388193880.00,201251,37.34,21.35,-14.50
5-March-2019,704.60,734.20,701.05,732.10,719.181021324775899062,639444,10008,459875989.00,222662,34.82,33.15,27.50
1-March-2019,713.95,715.00,700.00,703.10,706.177254581180926638,449884,5613,317697848.00,130059,28.91,15.00,-10.85
28-February-2019,721.00,722.35,706.80,709.35,711.039679509019525345,437329,10287,310958272.00,131085,29.97,15.55,-11.65
27-February-2019,715.60,727.40,713.45,717.85,719.953783586866224516,587432,7220,422923891.00,65694,11.18,13.95,2.25
26-February-2019,695.00,714.50,690.50,710.10,702.909778502590579018,602761,5890,423686601.00,260051,43.14,24.00,15.10
25-February-2019,703.05,706.50,696.50,704.00,701.672646873025900189,245365,2678,172165909.00,40996,16.71,10.00,0.95
22-February-2019,696.30,704.95,691.40,703.05,699.194995752297779657,286037,3937,199995639.00,48633,17.00,13.55,6.75
21-February-2019,702.00,706.70,695.35,696.90,699.845967048100611645,340557,5064,238337443.00,63188,18.55,11.35,-5.10
20-February-2019,698.55,702.70,694.95,700.90,699.329441135850919566,320042,7494,223814793.00,95240,29.76,7.75,2.35
19-February-2019,694.95,705.05,688.65,693.20,699.317298014709948570,361660,6008,252915094.00,61891,17.11,16.40,-1.75
18-February-2019,687.00,697.50,681.20,692.60,689.475754688265110308,302244,7681,208389910.00,95411,31.57,16.30,5.60
15-February-2019,699.60,706.95,681.80,686.55,688.842881952275700302,443380,13010,305419157.00,90702,20.46,25.15,-13.05
14-February-2019,704.05,706.45,693.00,694.75,697.877429115535977046,434263,5371,303062346.00,63994,14.74,13.45,-9.30
13-February-2019,700.40,707.55,695.10,697.25,702.621471463837623784,354042,4730,248757511.00,96216,27.18,12.45,-3.15
12-February-2019,700.75,713.00,698.50,705.85,706.324124622343305216,572610,6971,404448257.00,93179,16.27,14.50,5.10
