Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-March-2019,185.00,186.45,182.00,184.70,183.516238285648423161,112789,864,20698613.00,29969,26.57,4.45,-0.30
5-March-2019,183.30,185.40,182.85,182.95,183.943108141260032008,85601,1475,15745714.00,29627,34.61,2.55,-0.35
1-March-2019,182.90,183.50,182.10,183.25,182.820173597703272165,59563,484,10889318.00,16778,28.17,1.40,0.35
28-February-2019,182.45,184.60,180.75,182.55,183.117877567014854091,81661,976,14953589.00,12923,15.83,3.85,0.10
27-February-2019,181.25,184.00,180.00,181.55,181.332197737345907095,1155634,4777,209553653.00,1072968,92.85,4.00,0.30
26-February-2019,181.00,183.05,179.00,181.80,181.372595494398174057,91131,1617,16528666.00,25918,28.44,4.05,0.80
25-February-2019,180.90,182.85,178.80,182.25,180.988845264741496349,81759,688,14797467.00,15019,18.37,4.05,1.35
22-February-2019,181.00,182.60,180.55,181.90,181.775002431880329871,92521,1341,16818005.00,48288,52.19,2.05,0.90
21-February-2019,182.00,182.90,180.90,181.75,182.020567631662349868,91503,1174,16655428.00,31842,34.80,2.00,-0.25
20-February-2019,179.90,182.50,179.00,182.00,180.873866860196608827,227355,857,41122578.00,125241,55.09,3.50,2.10
19-February-2019,181.30,182.90,179.00,179.55,180.702369444506890272,88966,769,16076367.00,15026,16.89,3.90,-1.75
18-February-2019,183.95,183.95,179.45,180.65,181.142161686802487489,95518,860,17302337.00,26134,27.36,4.50,-3.30
15-February-2019,176.00,182.10,176.00,181.50,180.874060568647577756,139313,1779,25198108.00,27367,19.64,6.10,5.50
14-February-2019,177.00,178.30,173.05,174.85,174.864420645274135832,548852,3446,95974687.00,157879,28.77,5.25,-2.15
13-February-2019,181.50,184.60,174.10,176.75,178.950770400465685401,168354,1530,30127078.00,38440,22.83,10.50,-4.75
12-February-2019,182.50,186.25,180.65,181.30,183.372895796757203346,116196,1013,21307197.00,38199,32.87,5.60,-1.20
