Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-March-2019,458.50,463.20,449.25,450.90,456.219988189308512134,604537,9034,275801863.00,115293,19.07,13.95,-7.60
6-March-2019,457.00,469.00,447.00,459.95,459.501232829945334002,949036,10979,436083212.00,137013,14.44,22.00,2.95
5-March-2019,449.50,456.85,445.55,455.75,452.556630139163605538,452992,6235,205004533.00,98470,21.74,11.30,6.25
1-March-2019,448.00,451.20,445.10,448.25,448.792279436819365126,293476,4020,131709763.00,40902,13.94,6.10,0.25
28-February-2019,445.30,451.00,443.00,445.40,447.624776266914457708,422937,7107,189317080.00,62941,14.88,8.00,0.10
27-February-2019,437.40,451.10,436.50,441.90,444.645129183206343538,935377,12827,415910827.00,149172,15.95,14.60,4.50
26-February-2019,433.10,440.00,423.20,435.85,433.334727342468088733,375416,5890,162680790.00,84233,22.44,16.80,2.75
25-February-2019,431.40,438.20,427.60,436.00,435.029221195791634590,342936,4506,149187181.00,75806,22.10,10.60,4.60
22-February-2019,431.75,436.80,428.00,430.40,431.879911094362796410,286596,3769,123775055.00,69831,24.37,8.80,-1.35
21-February-2019,425.00,431.95,423.00,429.75,427.610479075332954371,385263,5609,164742496.00,132714,34.45,8.95,4.75
20-February-2019,417.00,424.50,416.60,422.20,419.632236796325934172,344904,4590,144732837.00,101253,29.36,7.90,5.20
19-February-2019,417.85,422.40,413.00,414.35,417.483505363899938499,330077,4652,137801703.00,56368,17.08,9.40,-3.50
18-February-2019,425.00,428.00,414.00,415.10,419.248122013444561431,395104,6128,165646610.00,69950,17.70,14.00,-9.90
15-February-2019,440.80,441.00,416.85,423.30,424.347931731742616656,772482,10304,327801139.00,133801,17.32,24.15,-17.50
14-February-2019,431.50,442.55,428.85,440.65,436.569988480073907789,710074,8379,309996998.00,160419,22.59,13.70,9.15
13-February-2019,451.50,454.40,426.10,431.15,441.737507560319720105,2149380,26099,949461764.00,309556,14.40,28.30,-20.35
12-February-2019,428.00,443.95,424.00,436.75,433.082612207222799123,563355,7149,243979255.00,132139,23.46,19.95,8.75
