Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-March-2019,822.95,824.50,806.00,808.10,813.411244671664907687,72959,3593,59345671.00,34992,47.96,18.50,-14.85
6-March-2019,812.90,828.00,812.50,822.70,820.919038368639059336,97293,3021,79869676.00,26868,27.62,15.50,9.80
5-March-2019,821.00,824.80,807.00,809.55,812.278206109116591136,254865,7461,207021285.00,84556,33.18,17.80,-11.45
1-March-2019,830.00,836.45,829.30,832.00,832.344292982804257565,267101,5815,222319993.00,172921,64.74,7.15,2.00
28-February-2019,832.05,837.90,825.30,832.00,831.980666146239916731,192150,5310,159865085.00,77635,40.40,12.60,-0.05
27-February-2019,836.00,837.50,821.45,825.10,827.640475090119234679,216380,4578,179084846.00,86739,40.09,16.05,-10.90
26-February-2019,826.80,838.35,820.85,833.20,830.107436316592870056,184742,4451,153355708.00,73143,39.59,17.50,6.40
25-February-2019,832.50,833.00,822.85,830.80,827.398977692021258589,147705,5726,122210966.00,73062,49.46,10.15,-1.70
22-February-2019,828.90,830.80,818.30,825.20,824.010799626759706276,246490,6574,203110422.00,96782,39.26,12.50,-3.70
21-February-2019,814.50,840.10,809.70,820.40,826.958979459000410652,715934,14665,592048050.00,245769,34.33,30.40,5.90
20-February-2019,795.00,815.00,786.00,811.75,801.124164322094464397,110539,3046,88555464.00,33380,30.20,29.00,16.75
19-February-2019,805.00,808.30,790.00,792.50,795.318986433740532101,94794,2166,75391468.00,17373,18.33,18.30,-12.50
18-February-2019,816.00,822.50,801.00,803.60,809.303517317372467506,159724,3580,129265195.00,28871,18.08,21.50,-12.40
15-February-2019,796.10,804.00,777.20,800.70,792.639474530981127324,71479,2197,56657077.00,20840,29.16,26.80,4.60
14-February-2019,802.00,811.00,800.45,805.35,807.904177650090335574,135052,1845,109109075.00,90605,67.09,10.55,3.35
13-February-2019,806.00,814.55,798.00,809.85,806.604346004675738861,73999,2376,59687915.00,19848,26.82,16.55,3.85
12-February-2019,810.10,814.35,796.40,805.35,802.475696403385049365,113440,2829,91032843.00,27940,24.63,17.95,-4.75
