Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-April-2019,1997.00,2031.85,1997.00,2012.75,2020.363942774450000915,109182,3732,220587376.00,29918,27.40,34.85,15.75
2-April-2019,1956.50,1998.00,1955.65,1992.50,1977.702419215625025688,121651,2414,240589477.00,73241,60.21,42.35,36.00
1-April-2019,1979.00,1979.00,1937.65,1955.25,1967.401651157889674817,707019,2736,1390990348.00,675806,95.59,41.35,-23.75
29-March-2019,1949.95,1972.00,1936.35,1967.30,1955.665244315548001378,84133,2823,164535984.00,34032,40.45,35.65,17.35
28-March-2019,1922.50,1950.35,1915.00,1947.05,1942.182846177025676811,63053,2032,122460455.00,21857,34.66,35.35,24.55
27-March-2019,1959.90,1959.90,1906.75,1920.45,1928.604594968152250606,103461,2898,199535360.00,38432,37.15,53.15,-39.45
26-March-2019,1948.00,1958.60,1931.00,1945.65,1944.246592721051222663,85919,2469,167047723.00,30906,35.97,27.60,-2.35
25-March-2019,1978.80,1978.80,1937.80,1945.75,1984.560365294874198804,757306,3091,1502919472.00,698123,92.19,41.00,-33.05
22-March-2019,1992.00,2010.20,1971.20,1984.35,1992.666876230498155286,60443,2866,120442764.00,16392,27.12,39.00,-7.65
20-March-2019,1975.00,1998.00,1968.50,1987.15,1986.651120809363221583,50410,2367,100147083.00,13835,27.44,29.50,12.15
19-March-2019,1970.20,1978.00,1960.75,1967.85,1968.640917079405655855,50072,1510,98573788.00,16885,33.72,17.25,-2.35
18-March-2019,1980.00,1994.80,1956.00,1964.00,1972.711086618906868393,59883,2321,118131858.00,21131,35.29,38.80,-16.00
15-March-2019,1913.75,1992.90,1913.75,1977.00,1973.660925529517800811,71008,2308,140145715.00,23862,33.60,79.15,63.25
14-March-2019,1967.10,1974.30,1949.50,1957.85,1959.921093654688156592,73771,3050,144585339.00,21804,29.56,24.80,-9.25
13-March-2019,1936.20,1962.80,1924.50,1951.20,1947.890629086762290365,95583,3253,186185230.00,26497,27.72,38.30,15.00
12-March-2019,1910.00,1936.00,1900.60,1931.95,1919.935040773929490558,64502,2092,123839650.00,24524,38.02,35.40,21.95
11-March-2019,1889.70,1903.60,1885.60,1897.30,1894.611424851246801616,66049,2154,125137190.00,22661,34.31,18.00,7.60
8-March-2019,1873.95,1890.00,1870.65,1883.90,1883.175246557204273102,299829,1718,564630551.00,262373,87.51,19.35,9.95
7-March-2019,1897.00,1897.00,1865.45,1879.45,1878.615251824706986886,66038,3072,124059994.00,19914,30.16,31.55,-17.55
6-March-2019,1861.00,1889.50,1860.00,1885.20,1875.333950727218759275,84225,2640,157950002.00,31140,36.97,29.50,24.20
5-March-2019,1864.00,1867.95,1840.05,1860.55,1858.306155075939248601,75060,4499,139484460.00,26390,35.16,27.90,-3.45
1-March-2019,1848.60,1864.40,1840.00,1859.45,1853.112575655682582380,59480,1952,110223136.00,29510,49.61,24.40,10.85
28-February-2019,1842.35,1853.95,1835.00,1841.75,1843.636636021408998950,39049,1354,71992167.00,15470,39.62,18.95,-0.60
27-February-2019,1865.00,1876.80,1821.55,1842.35,1847.470095543223296527,87395,2429,161459649.00,17277,19.77,55.25,-22.65
26-February-2019,1878.20,1894.45,1850.00,1853.55,1863.833141726599470630,74806,2971,139425902.00,31513,42.13,44.45,-24.65
25-February-2019,1897.95,1900.60,1870.90,1894.85,1887.110412051395657953,45140,1510,85184164.00,17998,39.87,29.70,-3.10
22-February-2019,1897.00,1898.40,1877.65,1885.05,1888.626458027460413866,209101,2194,394913681.00,26892,12.86,20.75,-11.95
21-February-2019,1875.00,1894.65,1865.20,1891.60,1880.893177833271345837,37642,1495,70800581.00,13961,37.09,29.45,16.60
20-February-2019,1882.90,1882.90,1858.45,1870.90,1868.284949924543833173,43734,1307,81707574.00,12500,28.58,24.45,-12.00
19-February-2019,1878.85,1883.70,1846.50,1851.25,1869.728117752007136485,56050,1609,104798261.00,17196,30.68,37.20,-27.60
18-February-2019,1875.00,1891.90,1864.00,1874.55,1875.475196791920392098,26932,1082,50510298.00,10712,39.77,27.90,-0.45
15-February-2019,1901.15,1901.15,1858.30,1875.20,1872.425147578385442624,90291,2571,169063139.00,37731,41.79,42.85,-25.95
14-February-2019,1920.20,1927.75,1894.50,1901.15,1906.509287038597674026,29665,1219,56556598.00,10711,36.11,33.25,-19.05
13-February-2019,1909.00,1939.95,1909.00,1925.55,1927.310632218121204905,41995,1405,80937410.00,11772,28.03,30.95,16.55
12-February-2019,1951.00,1955.95,1901.90,1905.60,1922.973058674868273609,41943,1358,80655259.00,17727,42.26,54.05,-45.40
